"address","graffiti_contractors","created_at","customfld_lat","customfld_lon","group_id","hate_gang","ticket_id","loc_details","loc_name","public_description","url","responsible_party","sqft_abated","graffiti_status_primary","graffiti_status_details","status","square_footage"
"SE HAWTHORNE BLVD AND SE 49TH AVE","graffiti_removal_services_grs","2022-11-17T16:32:26Z","45.51202280293","-122.61235868899",4421577497495,"FALSE",20531,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20531.json","Contractor","3","Solved","Cleaned by contractor","closed",NA
"SE HAWTHORNE BLVD AND SE 47TH AVE","graffiti_removal_services_grs","2022-11-17T16:31:03Z","45.51202721758","-122.61411563421",4421577497495,"FALSE",20530,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20530.json","Contractor","12","Solved","Cleaned by contractor","closed",NA
"4438 SE HAWTHORNE BLVD, Portland, OREGON 97215","graffiti_removal_services_grs","2022-11-17T16:29:11Z","45.5118","-122.61647",4421577497495,"FALSE",20529,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20529.json","Contractor","3","Solved","Cleaned by contractor","closed",NA
"4424 SE HAWTHORNE BLVD, Portland, OREGON 97215","graffiti_removal_services_grs","2022-11-17T16:28:10Z","45.51183","-122.61645",4421577497495,"FALSE",20528,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20528.json","Contractor","1","Solved","Cleaned by contractor","closed",NA
"4110 SE HAWTHORNE BLVD, Portland, OREGON 97214","graffiti_removal_services_grs","2022-11-17T16:27:12Z","45.51181","-122.61999",4421577497495,"FALSE",20527,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20527.json","Contractor","3","Solved","Cleaned by contractor","closed",NA
"3782 SE HAWTHORNE BLVD, Portland, OREGON 97214","graffiti_removal_services_grs","2022-11-17T16:26:11Z","45.51161","-122.62426",4421577497495,"FALSE",20526,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20526.json","Contractor","1","Solved","Cleaned by contractor","closed",NA
"1217 SE STARK ST, Portland, OREGON 97214",NA,"2022-11-17T16:25:38Z","45.51944","-122.65324",8559017236631,"FALSE",20525,"Cultured Kindness Vegan Cheese Shop 1217 SE Stark St, Portland, OR 97214 KLOYO tagged: Nov. 16, 2022 buffed: Nov. 17, 2022","Cultured Kindness Vegan Cheese Shop",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20525.json","Contractor","","Solved",NA,"closed",NA
"3556 SE HAWTHORNE BLVD, Portland, OREGON 97214","graffiti_removal_services_grs","2022-11-17T16:24:47Z","45.51182","-122.62732",4421577497495,"FALSE",20524,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20524.json","Contractor","3","Solved","Cleaned by contractor","closed",NA
"1535 SE 35TH AVE, Portland, OREGON 97214","graffiti_removal_services_grs","2022-11-17T16:23:48Z","45.51151","-122.62892",4421577497495,"FALSE",20523,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20523.json","Contractor","4","Solved","Cleaned by contractor","closed",NA
"3490 SE HAWTHORNE BLVD, Portland, OREGON 97214","graffiti_removal_services_grs","2022-11-17T16:22:49Z","45.51177","-122.62911",4421577497495,"FALSE",20522,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20522.json","Contractor","5","Solved","Cleaned by contractor","closed",NA
"3240 SE HAWTHORNE BLVD, Portland, OREGON 97214","graffiti_removal_services_grs","2022-11-17T16:21:41Z","45.51188","-122.6318",4421577497495,"FALSE",20521,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20521.json","Contractor","3","Solved","Cleaned by contractor","closed",NA
"1425 SE 34TH AVE, Portland, OREGON 97214","graffiti_removal_services_grs","2022-11-17T16:20:35Z","45.51249","-122.62987",4421577497495,"FALSE",20520,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20520.json","Contractor","1","Solved","Cleaned by contractor","closed",NA
"3805 SE HAWTHORNE BLVD, Portland, OREGON 97214","graffiti_removal_services_grs","2022-11-17T16:19:27Z","45.51283","-122.6237",4421577497495,"FALSE",20519,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20519.json","Contractor","1","Solved","Cleaned by contractor","closed",NA
"5019 N CHANNEL AVE, Portland, OREGON 97217",NA,"2022-11-17T01:32:32Z","45.55895","-122.70979",8559017236631,"FALSE",20494,"Park bench and garbage can has been tagged.","Park benches at North end of Willamette Greenway Trail at Channel Avenue.",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20494.json","Parks","","Solved","Referred to parks","closed",NA
"N/A",NA,"2022-11-17T01:27:11Z","45.55792807398522","-122.7104026079178",8559017236631,"FALSE",20493,"Willamette Greenway Trail at kayak access ramp. Off Channel Ave.","Willamette Greenway Trail",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20493.json","Parks","","Solved","Referred to parks","closed",NA
"N/A",NA,"2022-11-17T01:24:58Z","45.55783041530096","-122.71032750606538",8559017236631,"FALSE",20492,"Multiuse Trail Surface has been tagged with spray paint.","Turning point of the willamette Greenway Trail where it turns from the river to go back to n anchor way.",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20492.json","Contractor","","Solved",NA,"closed",NA
"N/A",NA,"2022-11-17T01:22:06Z","45.55733589822804","-122.70872354507448",8559017236631,"FALSE",20491,"Portland’s shipbuilding history sign tagged.","Willamette greenway. At “ballast st” cross-street location.",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20491.json","Contractor","","Solved",NA,"closed",NA
"N/A",NA,"2022-11-17T01:14:19Z","45.55795436667889","-122.71053135395051",8559017236631,"FALSE",20490,"Lamp post on the Willamette Greenway. How about 140 feet north of some park benches.","Willamette Greenway. North end of one of the Daimler Chrysler buildings.",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20490.json","Contractor","","Solved",NA,"closed",NA
"7232 NE MARTIN LUTHER KING JR BLVD, Portland, OREGON 97211",NA,"2022-11-17T00:59:09Z","45.57567","-122.6611",8559017236631,"FALSE",20489,"Graffiti is all over this property which has been previously reported..it is overdue for being removed per City code.","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20489.json","Contractor","","Solved",NA,"closed",NA
"NA",NA,"2022-11-17T00:22:19Z","45.547070605125576","-122.6720952987671",8559017236631,"FALSE",20486,"NA","NA","""Argo""","https://portlandoregon.zendesk.com/api/v2/tickets/20486.json","Contractor","","Solved",NA,"closed",""
"1650 NW 21ST AVE, Portland, OREGON 97209","graffiti_removal_services_grs","2022-11-16T21:07:45Z","45.53455","-122.69373",4421577497495,"FALSE",20466,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20466.json","Contractor","575","Solved","Cleaned by contractor","closed",NA
"435 NW DAVIS ST, Portland, OREGON 97209",NA,"2022-11-16T19:24:25Z","45.52445547424971","-122.67478040861751",8559017236631,"FALSE",20459,"graffiti on boarded windows and columns","Tuck Lung Building",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20459.json","Contractor","","Solved",NA,"closed",NA
"435 NW DAVIS ST, Portland, OREGON 97209",NA,"2022-11-16T19:22:06Z","45.52460136584217","-122.6747106700956",8559017236631,"FALSE",20458,"paint graffiti","on side of red building",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20458.json","Contractor","","Solved",NA,"closed",NA
"1001 SE Water Avenue STE 175","graffiti_removal_services_grs","2022-11-16T19:20:31Z","45.5245948742172","-122.67391673246273",8559017236631,"FALSE",20457,"new additional graffiti noted on CCBA door from last week","CCBA building",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20457.json","Contractor","","Solved","Cleaned by contractor","closed",NA
"317 NW DAVIS ST, Portland, OREGON 97209",NA,"2022-11-16T19:08:11Z","45.524624257476546","-122.67391673246273",8559017236631,"FALSE",20456,"Front door graffiti","CCBA building",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20456.json","Contractor","","Solved",NA,"closed",NA
"2010 NW FRONT AVE, Portland, OREGON 97209",NA,"2022-11-16T19:04:25Z","45.53795709877083","-122.68836289644244",8559017236631,"FALSE",20455,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20455.json","Contractor","","Solved",NA,"closed",NA
"1901 N KILPATRICK ST, Portland, OREGON 97217",NA,"2022-11-16T17:44:41Z","45.58260023195909","-122.68593013286592",8559017236631,"FALSE",20444,"Abandoned graffiti building with boat in driveway","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20444.json","Contractor","","Pending","1st abatement letter sent","pending",NA
"701 SE GRAND AVE, Portland, OREGON 97214","graffiti_removal_services_grs","2022-11-16T15:34:40Z","45.5178","-122.66105",8559017236631,"FALSE",20437,"Architectural Heritage Center 701 SE Grand Ave, Portland, OR 97214 KASR tagged Nov. 15, 2022 NOT BUFFED. This is a historical building and needs special treatment on the brick. KASR, why haven't the police picked him back up. He is constantly tagging the neighborhood.","Architectural Heritage Center",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20437.json","Contractor","","Solved","Cleaned by contractor","closed",NA
"1415 NW SAVIER ST, Portland, OREGON 97209",NA,"2022-11-16T02:32:00Z","45.5352","-122.68586",8559017236631,"FALSE",20423,"SE END FREMONT BRIDGE","SE END FREMONT BRIDGE",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20423.json","ODOT","","Solved","Referred to ODOT","closed",NA
"4904 SE HAWTHORNE BLVD, Portland, OREGON 97215",NA,"2022-11-15T19:32:26Z","45.51181","-122.61209",8559017236631,"FALSE",20399,"FRATERNAL ORDER OF EAGLES NORTH PORTLAND EAGLES AERIE #3426 7611 N EXETER AVE PORTLAND OR 97203 Reported through PS Meetings PEMO","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20399.json","Contractor","","Pending","2nd abatement letter sent","pending",NA
"1 SW HARVEY MILK ST, Portland, OREGON 97204",NA,"2022-11-15T17:32:36Z","45.51928598698007","-122.67285165617389",8559017236631,"FALSE",20390,"Graffiti on walls adjacent to the MAX tracks on 1st Avenue","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20390.json","Tri-Met","","Solved","Referred to Tri-Met","closed",NA
"600 NE GRAND AVE, Portland, OREGON 97232",NA,"2022-11-15T00:47:50Z","45.52756196033695","-122.65979824202647",8559017236631,"FALSE",20357,"Graffiti found 11/14/22. This was done on the 4th floor of the Irving Garage which is attached to the Metro Regional Center located at 600 NE Grand Ave. Metro is the City of Portland's Regional Government. This has been submitted to an outside agency for removal and is for informational purposes only.","Irving Street Garage",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20357.json","Property Owner","","Solved","Cleaned by property owner","closed",NA
"600 NE Grand Ave.",NA,"2022-11-15T00:46:53Z","45.52788121532092","-122.65983043136362",8559017236631,"FALSE",20356,"Graffiti found 11/14/22. This was done on the 4th floor of the Irving Garage, on the outside, which is attached to the Metro Regional Center located at 600 NE Grand Ave. Metro is the City of Portland's Regional Government. This has been submitted to an outside agency for removal and is for informational purposes only.","Irving Street Garage",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20356.json","Property Owner","","Solved","Cleaned by property owner","closed",NA
"600 NE Grand Ave.",NA,"2022-11-15T00:45:39Z","45.52786262970872","-122.65895601287468",8559017236631,"FALSE",20355,"Graffiti found 11/14/22. This was done on the 4th floor of the Irving Garage which is attached to the Metro Regional Center located at 600 NE Grand Ave. Metro is the City of Portland's Regional Government. This has been submitted to an outside agency for removal and is for informational purposes only.","Irving Street Garage",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20355.json","Property Owner","","Solved","Cleaned by property owner","closed",NA
"600 NE Grand Ave.",NA,"2022-11-15T00:44:27Z","45.5276897310788","-122.65979823453353",8559017236631,"FALSE",20354,"Graffiti found 11/14/22. This was done on the 2nd floor of the Irving Garage which is attached to the Metro Regional Center located at 600 NE Grand Ave. Metro is the City of Portland's Regional Government. This has been submitted to an outside agency for removal and is for informational purposes only.","Irving Street Garage",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20354.json","Property Owner","","Solved","Cleaned by property owner","closed",NA
"5522 SE FOSTER RD, Portland, OREGON 97206",NA,"2022-11-15T00:43:44Z","45.493992616009756","-122.60582864284517",8559017236631,"FALSE",20353,"Reported during problem solvers walk. Please send abatement letter.","Former Electric Lettuce",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20353.json","Contractor","","Pending","1st abatement letter sent","closed",NA
"600 NE Grand Ave.",NA,"2022-11-15T00:42:34Z","45.52746416295123","-122.66053853049122",8559017236631,"FALSE",20352,"Graffiti found on 11/7/22. It was done over the weekend. This was done on the brickwork of the Metro Regional Center located at 600 NE Grand Ave. This is close to the intersection of NE Grand & NE Irving St. This was reported to an outside agency and is pending removal. This is for informational purposes only.","Metro Regional Center",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20352.json","Property Owner","","Solved","Cleaned by property owner","closed",NA
"600 NE Grand Ave.",NA,"2022-11-15T00:02:24Z","45.52741535894827","-122.65962658202575",8559017236631,"FALSE",20345,"Graffiti found on 11/14 on plastic covering a fence at the Backside of the Metro Regional Center/Joyful Noise Child Development Center. This is located on the backside of 600 NE Grand Ave. This graffiti was done at approximately 1735 hours on 11/11. This graffiti is for informational purposes at this time while we determine the best course of action if any on this.","Metro Regional Center",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20345.json","Property Owner","","Solved","Cleaned by property owner","closed",NA
"10 SE 151ST AVE, Portland, OREGON 97233",NA,"2022-11-14T23:30:17Z","45.52201","-122.50773",8559017236631,"FALSE",20340,"The wooden fence along E. Burnside has several tags on it","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20340.json","Contractor","","Pending","1st abatement letter sent","pending",NA
"2850 NE DAVIS ST, Portland, OREGON 97232",NA,"2022-11-14T22:51:24Z","45.52406410819479","-122.63603211846204",4549352062487,"FALSE",20335,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20335.json","Contractor","","Open",NA,"new",NA
"600 NE Grand Ave.",NA,"2022-11-14T21:02:52Z","45.52790010171221","-122.66036150087332",8559017236631,"FALSE",20329,"Graffiti found on 11/14 on the Corner of NE Irving St & NE Grand Ave on the Metro Regional Center. Metro is the City of Portland's Regional Government located at 600 NE Grand Ave. Graffiti happened at approximately 0233 hours on 11/14 by 2 adult individuals wearing face coverings. This has been reported to an outside agency and is for informational purposes only. (The number on the graffiti is for our identification purposes and is not graffiti)","Metro Regional Center",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20329.json","Property Owner","","Solved","Cleaned by property owner","closed",NA
"3728 NE SANDY BLVD, Portland, OREGON 97232",NA,"2022-11-14T20:18:41Z","45.53408","-122.62441",8559017236631,"FALSE",20326,"Graffiti on various surfaces Service Agreement attached","Rhodes Custom Fabrication",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20326.json","Contractor","","Solved",NA,"closed",NA
"2010 NW FRONT AVE, Portland, OREGON 97209",NA,"2022-11-14T20:10:12Z","45.537930796721646","-122.68831461668016",8559017236631,"FALSE",20322,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20322.json","Contractor","","Solved",NA,"closed",NA
"NE 121ST PL AND NE SKIDMORE ST",NA,"2022-11-14T18:45:33Z","45.553594974","-122.53818968544",8559017236631,"FALSE",20316,"This is a traffic sign in front of wire fence of Parkrose HS at the Northern entrance to the school. It is a direction sign. Can be found on NE 121st right before turning onto NE Skidmore.","Traffic sign at Parkrose Highschool entrance","Graffiti on direction sign.","https://portlandoregon.zendesk.com/api/v2/tickets/20316.json","PBOT maintenance ops","","Solved","Referred to PBOT maintenance ops","closed",NA
"527 SW NAITO PKWY, Portland, 97204",NA,"2022-11-14T18:22:59Z","45.51882732835155","-122.67207384187047",8559017236631,"FALSE",20313,"Graffiti on the sidewalk along SW Naito Parkway at the entrance to the parking lot.","Sidewalk at SW Naito Parkway",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20313.json","Contractor","","Solved",NA,"closed",NA
"8112 N DENVER AVE, Portland, OREGON 97217",NA,"2022-11-14T17:25:52Z","45.58193","-122.68653",8559017236631,"FALSE",20306,"Awning with multiple tags","Kenton Business Association","""RSIN""","https://portlandoregon.zendesk.com/api/v2/tickets/20306.json","Contractor","","Open","Awaiting waiver","open",NA
"14701 NE GLISAN ST, Portland, 97230",NA,"2022-11-14T17:23:09Z","45.52698941597472","-122.51183062791826",8559017236631,"FALSE",20304,"East Pump House","Glendoveer Golf & Tennis",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20304.json","Contractor","","Solved",NA,"solved",NA
"315 NW 23RD AVE, Portland, OREGON 97210",NA,"2022-11-14T16:17:57Z","45.52501","-122.69874",8559017236631,"FALSE",20302,"back of building wall on rear parking lot","Ethan Allen on NW 23rd",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20302.json","Contractor","","Solved","Lack of response","solved",NA
"7741 N LOMBARD ST, Portland, OREGON 97203",NA,"2022-11-14T02:24:45Z","45.58897","-122.74602",8559017236631,"FALSE",20289,"Someone has decided to deface the mural on the side of the St. Johns Grocery outlet. They wrote their tag ""LADY THUJA"" in several places. It might be hard to remove the tag without damaging the mural underneath but I know people in the neighborhood would appreciate it being cleanup up. Thank you","Grocery Outlet","""Thuja""","https://portlandoregon.zendesk.com/api/v2/tickets/20289.json","Contractor","","Open","Awaiting info","open",NA
"4110 SE HAWTHORNE BLVD, Portland, OREGON 97214",NA,"2022-11-14T00:10:31Z","45.51181","-122.61999",8559017236631,"FALSE",20284,"It is the independently own franchise UPS Store.","4110 SE hawthorne blvd portland, or 97214",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20284.json","Contractor","","Solved",NA,"solved",NA
"SW KING AVE AND SW YAMHILL ST",NA,"2022-11-13T23:28:48Z","45.52257728682","-122.69539535364",8559017236631,"FALSE",20283,"Parking signs have been covered in black spray paint.","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20283.json","PBOT maintenance ops","","Solved","Referred to PBOT maintenance ops","closed",NA
"21 SE 11TH AVE, Portland, OREGON 97214",NA,"2022-11-13T22:07:49Z","45.52242","-122.65494",8559017236631,"FALSE",20280,"Damage to hvac and electrical on the roof and graffiti, I painted over it with grey paint today. It was done last night","On the roof",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20280.json","Contractor","","Solved",NA,"closed",NA
"1 NE 127TH AVE, Portland, OREGON 97230",NA,"2022-11-13T21:20:51Z","45.52275","-122.5328",8559017236631,"FALSE",20278,"Hi, someone has been tagging my neighbors fence and my neighbor requested that I submit this report on their behalf.","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20278.json","Contractor","","Open","Awaiting waiver","open",NA
"825 SE MADISON ST, Portland, OREGON 97214",NA,"2022-11-13T16:46:45Z","45.51316","-122.65703",8559017236631,"FALSE",20267,"Green Drop Garage lot Farhad Ghafarzade - owner - 503.330.7719 825 SE Madison St, Portland, OR 97214 https://greendropgarage.com/ DATSON tagged: Nov. 13, 2022 at 1:53am buffed"" Nov. 13, 2022","Green Drop lot",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20267.json","Contractor","","Solved",NA,"closed",NA
"SW MARCONI AVE AND SW PARK PL",NA,"2022-11-13T15:00:40Z","45.52177429703","-122.70531122235",8559017236631,"FALSE",20266,"Graffiti on directional signs","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20266.json","PBOT maintenance ops","","Solved","Referred to PBOT maintenance ops","closed",NA
"VENTURA PARK, null, null undefined",NA,"2022-11-12T16:56:56Z","45.51955","-122.54489",8559017236631,"FALSE",20254,"Sidewalk of playground","VENTURA Park",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20254.json","Parks","","Solved","Referred to parks","closed",NA
"N/A",NA,"2022-11-12T16:55:29Z","45.51941861830429","-122.54615485668184",8559017236631,"FALSE",20253,"On the Portland loo and sidewalks nearby next to the playground","Ventura Park",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20253.json","Parks","","Solved","Referred to parks","closed",NA
"737 SE SANDY BLVD, Portland, OREGON 97214",NA,"2022-11-12T16:37:12Z","45.51914","-122.65836",8559017236631,"FALSE",20252,"MONK tagged: Nov. 12, 2022 at 2:36am buffed: Nov.12, 2022 Trolley Pub 737 SE Sandy Blvd, Portland, OR 97214 http://trolleypub.com/portland +19714005950","Trolley Pub",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20252.json","Contractor","","Solved",NA,"closed",NA
"737 SE SANDY BLVD, Portland, OREGON 97214",NA,"2022-11-12T16:33:45Z","45.51914","-122.65836",8559017236631,"TRUE",20251,"JEW STAR / STAR FUCKER Antisemitism vibes with Jew Star. Trolley Pub 737 SE Sandy Blvd, Portland, OR 97214 http://trolleypub.com/portland +19714005950 Tagged Nov. 12, 2022 at 2:01 am buffed: Nov. 12, 2022","Trolley Pub",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20251.json","Contractor","","Solved",NA,"closed",NA
"4110 NE COLUMBIA BLVD, Portland, OREGON 97211",NA,"2022-11-12T15:57:36Z","45.57146","-122.62139",8559017236631,"FALSE",20249,"Graffiti is located on the side of the building facing NE Lombard St.","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20249.json","Contractor","","Solved",NA,"solved",NA
"N/A",NA,"2022-11-11T18:54:01Z","45.48054427490794","-122.73299753665925",8559017236631,"FALSE",20230,"New graffiti was painted on both sides of handball court wall last night.","Pendleton Park",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20230.json","Contractor","","Solved","Lack of response","solved",NA
"30 SE GRAND AVE, Portland, OREGON 97214",NA,"2022-11-11T18:34:54Z","45.52237","-122.66038",8559017236631,"FALSE",20228,"O'Reilly Auto Parts 30 SE Grand Ave, Portland, OR 97214 +15032329145 LUPE tagged: Nov. 11, 2022 buffed: Nov. 11, 2022","O'Reilly Auto Parts",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20228.json","Contractor","","Solved",NA,"closed",NA
"737 SE SANDY BLVD, Portland, OREGON 97214",NA,"2022-11-11T18:26:13Z","45.51914","-122.65836",8559017236631,"FALSE",20227,"Trolley Pub 737 SE Sandy Blvd, Portland, OR 97214 http://trolleypub.com/portland +19714005950 PONO tagged: Nov. 11, 2022 at 12:14am buffed: Nov. 11, 2022 (I haven't seen this guy in the neighborhood before)","Trolley Pub",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20227.json","Contractor","","Solved",NA,"closed",NA
"737 SE SANDY BLVD, Portland, OREGON 97214",NA,"2022-11-11T18:17:10Z","45.51914","-122.65836",8559017236631,"FALSE",20226,"Trolley Pub 737 SE Sandy Blvd. CRASS Tagged Nov. 11, 2022 Buffed Nov. 11, 2022","Trolley Pub",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20226.json","Contractor","","Solved",NA,"closed",NA
"831 SE MARTIN LUTHER KING JR BLVD, Portland, OREGON 97214",NA,"2022-11-11T18:12:25Z","45.51681","-122.66209",8559017236631,"FALSE",20225,"Hygiene4All Hub 824 SE Martin Luther King Jr Blvd, Portland, OR 97214 The panels are covered now. Not sure if the city replaces them or wants them buffed. What ever they put up here is doomed to be tagged. Not buffed.","Hygiene4All Hub",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20225.json","Contractor","","Open",NA,"closed",NA
"1900 SW 5TH AVE, Portland, OREGON 97201",NA,"2022-11-10T20:37:29Z","45.50972","-122.68213",8559017236631,"FALSE",20185,"Multiple tags, recently retagged","NA","KABOB and others","https://portlandoregon.zendesk.com/api/v2/tickets/20185.json","Contractor","","Solved",NA,"closed",NA
"N/A",NA,"2022-11-10T20:02:24Z","45.50868658268234","-122.5904166698456",8559017236631,"FALSE",20184,"Next to “Mt Tabor park” sign","Mt Tabor Park",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20184.json","Parks","","Solved","Referred to parks","closed",NA
"1417 NW MARSHALL ST, Portland, OREGON 97209",NA,"2022-11-10T19:27:45Z","45.53105426754188","-122.68557339906695",8559017236631,"FALSE",20181,"Reported over A MONTH ago. STILL THERE TODAY. How many more times does this need to be reported in order to get some action??? WHAT THE HELL IS THE POINT OF REPORTING WHEN THE CITY DOESN'T DO SH*T ABOUT IT!!!","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20181.json","Contractor","","Solved",NA,"closed",NA
"1313 NW MARSHALL ST, Portland, OREGON 97209",NA,"2022-11-10T19:13:35Z","45.5308250354212","-122.6853105425835",8559017236631,"FALSE",20179,"Reported MULTIPLE TIMES SINCE 2021. STILL THERE TODAY. How many more times does this need to be reported in order to get some action??? WHAT THE HELL IS THE POINT OF REPORTING WHEN THE CITY DOESN'T DO SH*T ABOUT IT!!!","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20179.json","PBOT maintenance ops","","Solved","Referred to PBOT maintenance ops","closed",NA
"1829 NW LOVEJOY ST, Portland, OREGON 97209",NA,"2022-11-10T19:11:09Z","45.53010351182834","-122.69062131643298",8559017236631,"FALSE",20178,"Reported over A MONTH ago. STILL THERE TODAY. How many more times does this need to be reported in order to get some action??? WHAT THE HELL IS THE POINT OF REPORTING WHEN THE CITY DOESN'T DO SH*T ABOUT IT!!!","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20178.json","PBOT parking ops","","Solved","Referred to PBOT parking ops","closed",NA
"1400 NW RALEIGH ST, Portland, OREGON 97209",NA,"2022-11-10T19:03:24Z","45.53419578082342","-122.68651217222215",8559017236631,"FALSE",20177,"Reported MONTHS ago. STILL THERE TODAY. How many more times does this need to be reported in order to get some action???","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20177.json","PBOT SSL","","Solved","SSL asset referred to contractor","closed",NA
"Woodward",NA,"2022-11-10T17:32:12Z","45.50227399010779","-122.60422468185426",8559017236631,"FALSE",20163,"Bathroom facility at Clinton playground has offensive graffiti that says “kill yourself”","Clinton Park",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20163.json","Parks","","Solved","Referred to parks","closed",NA
"2628 SE POWELL BLVD, Portland, OREGON 97202",NA,"2022-11-10T16:15:50Z","45.49772","-122.63902",8559017236631,"FALSE",20157,"One story building, they just cleaned it up. They are directly across from Cleveland Hugh School so, any gang tags here are seen at the school and by traffic along Powell Blvd.","Swag shop salon",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20157.json","Contractor","","Solved",NA,"closed",NA
"8306 SE 17TH AVE, Portland, OREGON 97202",NA,"2022-11-10T02:02:38Z","45.462810861484215","-122.64692813158037",8559017236631,"FALSE",20142,"Sw Corner on intersection on the power box//","Selwood Saloon// 8301 Se 17th",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20142.json","Contractor","","Open","Awaiting info","open",NA
"1945 NW QUIMBY ST, Portland, OREGON 97209",NA,"2022-11-10T01:09:50Z","45.53355697056612","-122.69179075956346",8559017236631,"FALSE",20139,"Reported MONTHS ago. STILL THERE TODAY. How many more times does this need to be reported in order to get some action??? Did the remarks in the popup window on the graffiti form do anything? Was the criminal caught? Did any of the reports actually do anything? Seems like the city can't even clean up REPORTED GRAFFITI. WHY SHOULD ANYONE BOTHER??? ""papa vera"" with syringe drawing Incident 16705 Reported 10/4/22 9:38 am Updated 10/21/22 2:39 pm Just about EVERY report made weeks or months ago, sometimes even years ago, is still there TODAY. WHY??? WHY should anyone even bother reporting when the city does nothing to clean it up, even after multiple reports over weeks, months, and years. RIDICULOUS!!!","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/20139.json","PBOT parking ops","","Solved","Referred to PBOT parking ops","closed",NA
